,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skill_python,skill_excel,skill_sql,skill_soft,family_siblings,family_income_father,family_income_mother,device1_type1_laptop,device1_brand1_laptop,device1_year1_laptop,device2_type2_phone,device2_brand2_phone,device2_year2_phone,addr_city,addr_district,addr_postal
637,638,Null,20,Female,0,+998 78 916 45 34,Coopermouth,Null,1991-11-18 09:44:08,Data Science,0,Pending,0.0,excellent,230,1984-06-21 00:00:00,"BROKEN,ADDRESS,DATA,,,","computer, during",,,,,,,,,,,,,,,,
638,639,Null,22,Male,56,+998 60 071 73 05,Monroeview,Null,1998-06-17 00:00:00,Data Science,110,Inactive,3.38,excellent,235,2004-02-27 00:00:00,UZ 100501 Tashkent South Robert,"defense, firm",4.0,3.0,1.0,"capital, contain",1.0,1005.0,453.0,laptop,Lenovo,2020.0,phone,Apple,2020.0,Tashkent,South Robert,100501
639,640,Null,21,Unknown,90,Null,New Amandastad,Null,2021-12-19 23:11:24,Python,0,Inactive,15.5,average,121,1991-05-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","big, home",,,,,,,,,,,,,,,,
640,641,Null,20,Female,89,+998 58 863 84 36,Lucasstad,ali@gmail..com,2011-08-29 00:00:00,Python,0,Inactive,0.0,Null,165,2004-07-07 00:00:00,"39572 Sparks Ville, Smithfort","nice, indeed",,,,,,,,,,,,,,Smithfort,,39572
641,642,Kristen Wu,20,Male,90,+998 97 648 21 46,Port Timothy,Null,2022-01-05 00:00:00,Data Science,110,Inactive,15.5,excellent,279,1988-07-02 00:00:00,"Apartment 23, Jayport district, Tashkent, UZ, 100728","mean, sign",,,,,,,,,,,,,,Tashkent,Jayport district,100728
642,643,Null,20,Female,90,Null,West Ryan,Null,2010-07-21 00:00:00,Data Science,97,Pending,4.5,good,223,1986-05-28 00:00:00,"011 Clark Stravenue Apt. 882, Port Ericborough","prove, rest",5.0,3.0,2.0,"carry, cover",3.0,580.0,929.0,laptop,Lenovo,2017.0,phone,Xiaomi,2021.0,Port Ericborough,,
643,644,Null,0,Female,52,+998 34 282 10 13,East Angelabury,Null,1977-10-13 00:00:00,Python,84,Inactive,3.7,Null,212,2025-01-03 02:54:30,"Apartment 5, Irwinport district, Tashkent, UZ, 100581","plan, hotel",4.0,1.0,2.0,"whose, glass",1.0,1063.0,604.0,laptop,Lenovo,2023.0,phone,Samsung,2020.0,Tashkent,Irwinport district,100581
644,645,Michael Richardson,20,Male,90,Null,Carsonbury,ali@gmail..com,2021-07-27 11:32:29,Python,95,Pending,4.5,Null,247,2016-09-01 00:00:00,"Apartment 41, North Benjamin district, Tashkent, UZ, 100898","call, low",5.0,2.0,3.0,"scientist, subject",2.0,944.0,291.0,laptop,HP,2023.0,phone,Samsung,2022.0,Tashkent,North Benjamin district,100898
645,646,Karen Miller,18,Female,78,+998 07 124 28 03,New Anthonyberg,Null,1991-06-04 21:05:42,Python,89,Inactive,3.7,Null,66,1992-12-12 00:00:00,"Apartment 12, East Christopher district, Tashkent, UZ, 100491",,,,,,,,,,,,,,,Tashkent,East Christopher district,100491
646,647,Meagan Benton,19,Female,61,Null,West Edward,nathanortiz@stein.com,1985-11-20 05:11:00,Data Science,115,Active,0.0,excellent,299,2001-10-07 00:00:00,UZ 100647 Tashkent Fordton,,,,,,,,,,,,,,,Tashkent,Fordton,100647
647,648,Michelle Turner,20,Male,90,Null,Port Bethanyton,ali@gmail..com,2020-05-11 08:00:10,Python,110,Inactive,3.7,average,84,2021-12-16 19:16:51,"Lake James 13-kv, dom 2, Tashkent","force, as",5.0,2.0,4.0,"store, artist",5.0,1332.0,579.0,laptop,HP,2020.0,phone,Samsung,2020.0,Tashkent,,
648,649,Null,21,Unknown,0,+998 14 135 28 54,West Eric,Null,2016-03-19 00:00:00,Python,112,Pending,3.7,excellent,61,2021-03-21 00:00:00,"Apartment 22, Thomasborough district, Tashkent, UZ, 100030","close, lawyer",,,,,,,,,,,,,,Tashkent,Thomasborough district,100030
649,650,Janice Sutton,18,Unknown,0,Null,Carterton,Null,1974-02-08 00:00:00,Python,64,Pending,3.7,average,284,1986-01-21 06:47:27,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
650,651,Ryan Wilson,18,Female,65,+998 41 481 47 42,Michaelport,jacksonvictoria@mullins-fuller.net,2007-04-29 09:49:00,Data Science,98,Active,2.23,excellent,183,1998-01-14 00:00:00,UZ 100519 Tashkent Rodneytown,"recently, catch",3.0,5.0,1.0,"night, none",3.0,310.0,480.0,laptop,Dell,2016.0,phone,Xiaomi,2024.0,Tashkent,Rodneytown,100519
651,652,Null,18,Female,90,Null,Danatown,ali@gmail..com,1978-02-18 21:56:00,Python,0,Inactive,0.0,excellent,131,2022-01-12 23:40:15,UZ 100805 Tashkent Cabreraberg,"ball, himself",,,,,,,,,,,,,,Tashkent,Cabreraberg,100805
652,653,Melissa Moore DDS,20,Male,84,+998 14 084 93 08,South Johnton,Null,1995-11-06 00:00:00,Python,0,Pending,1.3,excellent,135,2003-05-19 00:00:00,"Apartment 17, West Gregoryburgh district, Tashkent, UZ, 100707",,,,,,,,,,,,,,,Tashkent,West Gregoryburgh district,100707
653,654,Tina Brown,20,Female,0,Null,Ginafort,Null,1975-12-14 17:01:28,Python,120,Pending,0.0,excellent,225,2019-03-28 00:00:00,"West Jameschester 12-kv, dom 34, Tashkent","commercial, person",,,,,,,,,,,,,,Tashkent,,
654,655,Null,21,Female,94,Null,Grayborough,Null,2017-03-08 12:35:00,Data Science,0,Active,0.0,good,292,2014-05-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","television, sport",4.0,2.0,3.0,"security, successful",2.0,291.0,982.0,laptop,Dell,2020.0,phone,Apple,2019.0,,,
655,656,Brandon Gross,22,Female,79,+998 30 534 59 66,Paulfort,nwong@yahoo.com,2017-03-23 15:50:00,Data Science,110,Inactive,0.0,Null,197,2007-10-15 00:59:49,"7610 Baker Glens Suite 376, Port Carol","woman, human",2.0,2.0,4.0,"power, read",2.0,1028.0,412.0,laptop,Lenovo,2022.0,phone,Apple,2021.0,Port Carol,,
656,657,Eric Stewart,22,Male,74,Null,Williamsborough,delacruzrobert@davis.com,2023-04-04 05:52:51,Data Science,0,Active,0.0,average,188,1993-10-20 00:00:00,"Shahburgh 22-kv, dom 42, Tashkent","standard, attack",4.0,3.0,5.0,"threat, this",5.0,1388.0,617.0,laptop,Lenovo,2019.0,phone,Xiaomi,2023.0,Tashkent,,
657,658,Kaitlin Cobb,18,Female,90,+998 80 419 28 10,Coxfort,allen61@hotmail.com,2015-07-06 00:00:00,Python,0,Inactive,0.0,average,167,1992-04-28 00:24:00,"BROKEN,ADDRESS,DATA,,,","clear, miss",2.0,1.0,4.0,"accept, article",3.0,705.0,1163.0,laptop,HP,2016.0,phone,Xiaomi,2024.0,,,
658,659,Brittney Chapman,19,Female,60,Null,Nicholasbury,ali@gmail..com,2002-09-06 21:07:00,Data Science,110,Active,15.5,Null,93,2010-09-18 03:12:00,UZ 100771 Tashkent South Janet,"question, pattern",,,,,,,,,,,,,,Tashkent,South Janet,100771
659,660,Null,0,Unknown,90,+998 11 969 97 10,Christopherton,ali@gmail..com,2016-07-18 07:03:00,Data Science,0,Inactive,4.5,excellent,259,2009-06-16 00:00:00,"West Kari 8-kv, dom 5, Tashkent","first, article",1.0,3.0,2.0,"less, interview",4.0,202.0,1468.0,laptop,Lenovo,2023.0,phone,Samsung,2019.0,Tashkent,,
660,661,Jennifer Chavez,21,Male,0,Null,Rodriguezberg,Null,2016-10-16 13:13:41,Null,113,Active,0.0,excellent,160,2016-02-13 11:02:19,"BROKEN,ADDRESS,DATA,,,","president, enter",5.0,2.0,3.0,"Congress, year",1.0,1259.0,1324.0,laptop,HP,2020.0,phone,Apple,2023.0,,,
661,662,Null,20,Unknown,80,Null,Port Daniel,ageorge@gmail.com,2009-11-17 00:00:00,Python,110,Active,0.0,Null,73,1974-03-22 00:00:00,"Lake Christopherchester 3-kv, dom 9, Tashkent",,,,,,,,,,,,,,,Tashkent,,
662,663,Thomas Bailey,0,Male,90,+998 99 941 34 76,Melissachester,Null,2008-08-16 23:17:00,Python,110,Inactive,0.0,average,295,1975-08-14 18:49:44,UZ 100301 Tashkent West Jessefurt,"build, break",1.0,1.0,2.0,"suffer, meet",0.0,1290.0,1099.0,laptop,Dell,2023.0,phone,Apple,2018.0,Tashkent,West Jessefurt,100301
663,664,Joel Lam,18,Female,88,+998 35 685 69 95,Lake Josephbury,sharper@gmail.com,2008-05-13 00:00:00,Python,100,Inactive,3.46,good,294,1984-10-21 00:00:00,"Apartment 4, Jordanton district, Tashkent, UZ, 100711","line, can",3.0,2.0,5.0,"talk, always",2.0,1167.0,863.0,laptop,Dell,2019.0,phone,Samsung,2018.0,Tashkent,Jordanton district,100711
664,665,Null,18,Female,73,+998 28 661 90 55,New Wendyville,Null,2021-07-30 04:25:00,Python,0,Inactive,3.93,excellent,257,1991-06-23 18:14:56,"Apartment 35, North Davidburgh district, Tashkent, UZ, 100920","take, group",4.0,2.0,4.0,"no, kitchen",4.0,502.0,570.0,laptop,HP,2020.0,phone,Apple,2024.0,Tashkent,North Davidburgh district,100920
665,666,Null,18,Male,60,+998 98 554 45 00,Johnsonburgh,Null,2002-08-19 19:18:47,Null,0,Inactive,0.0,excellent,112,2008-07-19 03:02:43,"BROKEN,ADDRESS,DATA,,,","as, court",,,,,,,,,,,,,,,,
666,667,Joshua Wiley,20,Female,70,Null,New Michael,Null,2025-03-01 23:37:41,Data Science,110,Inactive,2.35,Null,157,2022-06-17 13:07:01,UZ 100944 Tashkent Paulburgh,"return, will",,,,,,,,,,,,,,Tashkent,Paulburgh,100944
667,668,Null,20,Unknown,90,Null,South Ryan,villarrealronald@rogers.com,1998-04-23 03:06:42,Null,110,Active,15.5,good,247,2023-12-26 00:00:00,"Apartment 42, Christieville district, Tashkent, UZ, 100696","third, out",5.0,3.0,5.0,"discussion, democratic",3.0,1022.0,295.0,laptop,Dell,2023.0,phone,Samsung,2024.0,Tashkent,Christieville district,100696
668,669,Andrea Thomas,0,Female,90,+998 88 509 77 53,Kennethland,ali@gmail..com,1982-07-22 00:00:00,Null,80,Inactive,4.5,excellent,58,1994-02-20 00:00:00,UZ 100474 Tashkent Jasonhaven,"live, arrive",5.0,5.0,4.0,"soldier, skin",1.0,324.0,909.0,laptop,Lenovo,2022.0,phone,Samsung,2018.0,Tashkent,Jasonhaven,100474
669,670,Null,18,Male,90,Null,West Kimberly,Null,2022-01-22 09:55:31,Python,0,Active,3.87,good,61,1996-06-19 00:00:00,"Apartment 28, North Lauraville district, Tashkent, UZ, 100298","conference, interest",,,,,,,,,,,,,,Tashkent,North Lauraville district,100298
670,671,Null,0,Male,91,+998 59 281 59 21,Lake Susan,frazieramber@gmail.com,2003-10-04 09:49:55,Data Science,0,Inactive,15.5,excellent,270,1996-07-03 00:00:00,"Apartment 32, West Angela district, Tashkent, UZ, 100459","myself, wall",,,,,,,,,,,,,,Tashkent,West Angela district,100459
671,672,Frank Ward,0,Female,90,Null,West Erikamouth,rowevalerie@gmail.com,2006-07-04 04:24:18,Null,110,Pending,15.5,excellent,84,2014-05-16 00:00:00,UZ 100098 Tashkent North Tammy,"rise, instead",1.0,4.0,5.0,"miss, operation",2.0,520.0,1164.0,laptop,HP,2023.0,phone,Samsung,2018.0,Tashkent,North Tammy,100098
672,673,Caitlin Brown,20,Female,90,+998 84 021 77 57,East Jasmineborough,Null,2018-12-21 00:00:00,Data Science,0,Active,0.0,excellent,297,2019-01-13 00:00:00,UZ 100047 Tashkent Ruiztown,"table, up",,,,,,,,,,,,,,Tashkent,Ruiztown,100047
673,674,Aaron Reynolds,18,Female,93,+998 66 541 50 25,Johnshire,Null,1980-09-11 02:22:00,Data Science,0,Active,0.0,good,56,2017-10-19 02:05:43,UZ 100463 Tashkent Allenberg,,,,,,,,,,,,,,,Tashkent,Allenberg,100463
674,675,Null,20,Female,68,+998 07 565 02 18,Vanessaburgh,rjohnson@gmail.com,2017-06-13 00:55:00,Null,92,Pending,0.0,excellent,181,1982-03-23 00:00:00,"BROKEN,ADDRESS,DATA,,,","bed, address",2.0,2.0,3.0,"health, production",5.0,1449.0,792.0,laptop,Dell,2020.0,phone,Samsung,2022.0,,,
675,676,Keith Marshall,18,Male,0,+998 32 808 02 14,Lake Ricardo,Null,2021-02-28 23:36:03,Data Science,110,Inactive,0.0,excellent,245,2022-03-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","security, artist",4.0,5.0,1.0,"smile, area",3.0,971.0,544.0,laptop,Dell,2018.0,phone,Xiaomi,2019.0,,,
676,677,Christopher Griffin,22,Male,90,Null,New Jessicaburgh,danielsbrent@gmail.com,1995-11-27 18:10:00,Data Science,70,Active,0.0,excellent,227,1979-01-17 00:00:00,UZ 100395 Tashkent Lake Andre,"seven, or",2.0,4.0,2.0,"since, Mr",2.0,522.0,1281.0,laptop,HP,2024.0,phone,Samsung,2018.0,Tashkent,Lake Andre,100395
677,678,Amanda Johnson,18,Female,0,Null,Lake Lindsayport,Null,2015-08-10 00:00:00,Python,0,Pending,4.5,excellent,259,2005-12-04 19:31:13,UZ 100414 Tashkent Andreafort,"need, when",5.0,1.0,2.0,"partner, notice",2.0,1056.0,1402.0,laptop,HP,2024.0,phone,Apple,2024.0,Tashkent,Andreafort,100414
678,679,Gary Munoz,18,Female,90,+998 66 514 11 94,Port Michaelton,Null,1977-02-25 00:00:00,Null,110,Inactive,0.0,average,293,1986-05-21 00:00:00,UZ 100733 Tashkent North Davidberg,"smile, price",,,,,,,,,,,,,,Tashkent,North Davidberg,100733
679,680,Tammy Haynes,18,Female,0,+998 11 277 51 66,South Elizabethborough,Null,2017-11-03 05:12:00,Data Science,110,Pending,15.5,excellent,262,1975-02-03 00:00:00,"2547 Brandon Points Suite 778, Ricetown","and, idea",,,,,,,,,,,,,,Ricetown,,
680,681,Jennifer Hanson,18,Male,90,Null,Williamsport,ali@gmail..com,2020-09-27 00:00:00,Null,110,Active,0.0,average,188,1976-04-19 00:09:16,"New Whitney 5-kv, dom 24, Tashkent",,,,,,,,,,,,,,,Tashkent,,
681,682,Steven Rodriguez,20,Female,73,+998 23 070 34 25,Donnaview,Null,2023-01-20 10:26:48,Python,110,Active,3.89,excellent,260,2021-07-29 19:42:40,UZ 100158 Tashkent North Toddfurt,"no, score",5.0,3.0,3.0,"staff, beat",5.0,900.0,729.0,laptop,Dell,2018.0,phone,Samsung,2022.0,Tashkent,North Toddfurt,100158
682,683,Joseph Ruiz,21,Unknown,0,+998 32 376 49 62,Davidfort,stoutpaul@yahoo.com,1993-02-12 13:30:00,Null,91,Inactive,0.0,excellent,158,2014-05-24 00:00:00,"BROKEN,ADDRESS,DATA,,,","couple, grow",2.0,5.0,2.0,"surface, control",5.0,995.0,458.0,laptop,Lenovo,2020.0,phone,Xiaomi,2022.0,,,
683,684,Null,22,Male,85,+998 14 026 46 89,Clairestad,Null,2018-07-10 00:00:00,Data Science,110,Active,0.0,average,162,1989-05-13 00:00:00,UZ 100137 Tashkent Gloverborough,,,,,,,,,,,,,,,Tashkent,Gloverborough,100137
684,685,Scott Vazquez,18,Female,90,+998 40 569 35 89,North Rachelville,xkelley@gmail.com,2023-03-08 11:46:45,Data Science,0,Inactive,4.5,excellent,260,2010-02-28 00:00:00,"840 Mcdaniel Route Suite 183, Joshuatown","hospital, address",1.0,4.0,3.0,"religious, when",2.0,1436.0,1024.0,laptop,HP,2020.0,phone,Apple,2024.0,Joshuatown,,
685,686,Christina Small MD,20,Unknown,66,+998 74 831 41 10,Port Juliaport,andreaburgess@wise.com,1976-03-07 00:00:00,Python,0,Pending,0.0,average,177,2021-07-07 03:35:25,UZ 100787 Tashkent Carneyview,,,,,,,,,,,,,,,Tashkent,Carneyview,100787
686,687,Sarah Brown,20,Unknown,90,+998 76 051 80 69,Robertsville,ali@gmail..com,2014-05-14 23:46:13,Null,0,Active,3.7,average,165,2008-09-17 20:10:00,UZ 100811 Tashkent Johnnyton,"who, player",4.0,1.0,2.0,"throw, central",2.0,1136.0,925.0,laptop,HP,2015.0,phone,Samsung,2022.0,Tashkent,Johnnyton,100811
687,688,Samuel Garcia,18,Female,52,+998 86 210 08 75,Gonzalezfurt,andrew67@hotmail.com,2019-02-14 00:00:00,Data Science,115,Inactive,15.5,average,177,2017-05-26 00:00:00,UZ 100532 Tashkent Kevintown,"rich, road",2.0,2.0,3.0,"find, grow",5.0,269.0,897.0,laptop,Dell,2015.0,phone,Xiaomi,2020.0,Tashkent,Kevintown,100532
688,689,Null,21,Unknown,67,+998 35 498 45 40,East Markview,gregory47@garcia-maldonado.com,2000-02-11 00:00:00,Data Science,110,Pending,4.5,excellent,213,1983-04-24 00:00:00,"South Thomas 10-kv, dom 16, Tashkent","wide, rise",5.0,3.0,5.0,"me, campaign",1.0,1339.0,1052.0,laptop,Dell,2022.0,phone,Samsung,2023.0,Tashkent,,
689,690,Thomas Hickman,20,Female,90,+998 98 607 47 48,Yangstad,bgarcia@yahoo.com,1988-10-12 00:00:00,Null,0,Inactive,15.5,Null,275,1970-02-03 00:00:00,"234 Jennifer Station, Tylerfurt",,,,,,,,,,,,,,,Tylerfurt,,
690,691,Clinton Walton,20,Female,0,+998 19 568 65 02,South Aliciamouth,Null,2024-05-12 00:00:00,Null,0,Inactive,3.29,good,184,2012-05-24 00:00:00,"Lake Robert 27-kv, dom 23, Tashkent","responsibility, person",4.0,1.0,1.0,"language, money",2.0,1125.0,576.0,laptop,HP,2022.0,phone,Apple,2018.0,Tashkent,,
691,692,Ryan Johnson,20,Female,0,+998 00 825 27 84,West Jamesfurt,christycole@hotmail.com,1993-08-21 00:00:00,Null,110,Inactive,4.5,average,283,2025-03-14 19:33:00,"BROKEN,ADDRESS,DATA,,,","tree, Democrat",1.0,3.0,1.0,"who, financial",2.0,900.0,381.0,laptop,Lenovo,2024.0,phone,Samsung,2019.0,,,
692,693,John Martin,19,Female,95,+998 32 365 29 42,Thompsonmouth,weaverheather@carlson.org,2023-02-06 04:43:42,Python,110,Inactive,0.0,excellent,254,1982-01-14 00:00:00,"99339 Daniel Plains Suite 713, Carterstad","yeah, stay",1.0,4.0,4.0,"address, step",0.0,443.0,881.0,laptop,HP,2018.0,phone,Apple,2024.0,Carterstad,,99339
693,694,Null,0,Female,0,Null,Mcdonaldmouth,adamsandrew@sharp.biz,2003-10-01 00:00:00,Python,110,Pending,1.68,good,113,1999-09-11 02:34:00,"West Matthewfurt 15-kv, dom 32, Tashkent",,,,,,,,,,,,,,,Tashkent,,
694,695,Null,18,Female,70,Null,West Patrickchester,vthompson@lewis.com,1995-07-13 00:00:00,Python,83,Inactive,0.0,good,208,1972-05-01 21:41:00,"19337 Fitzgerald Rapids Suite 180, Tiffanytown","type, statement",,,,,,,,,,,,,,Tiffanytown,,19337
695,696,Null,22,Male,90,Null,Hermanhaven,Null,2023-01-22 01:22:53,Null,0,Inactive,4.5,average,73,1997-06-04 06:01:00,"615 Freeman Camp, Sandersberg","civil, follow",3.0,2.0,2.0,"bag, picture",2.0,1346.0,1300.0,laptop,Lenovo,2022.0,phone,Samsung,2022.0,Sandersberg,,
696,697,Null,20,Unknown,93,+998 92 879 03 99,Watsonbury,Null,1998-06-04 00:00:00,Data Science,0,Inactive,0.0,good,203,1985-12-20 00:00:00,"1505 Moon Shore, Smithchester",,,,,,,,,,,,,,,Smithchester,,
697,698,Theresa King,19,Male,91,+998 24 622 75 14,Hurleyburgh,Null,1977-07-25 14:23:23,Data Science,0,Active,1.22,excellent,226,1977-05-28 23:01:00,"BROKEN,ADDRESS,DATA,,,","fine, something",,,,,,,,,,,,,,,,
698,699,Charles White,20,Female,90,+998 03 025 73 95,New Antonio,ali@gmail..com,2022-08-05 12:54:14,Data Science,110,Inactive,0.0,Null,225,2019-12-19 00:00:00,"Apartment 1, Fisherbury district, Tashkent, UZ, 100016","side, resource",5.0,4.0,1.0,"race, as",5.0,1429.0,928.0,laptop,HP,2024.0,phone,Xiaomi,2019.0,Tashkent,Fisherbury district,100016
699,700,Angela Nichols,19,Female,90,+998 15 086 70 47,South Christopherberg,Null,2014-03-04 00:00:00,Python,0,Inactive,0.0,good,56,2010-04-01 00:00:00,"West Sara 6-kv, dom 12, Tashkent","vote, speak",2.0,5.0,5.0,"occur, we",3.0,358.0,1422.0,laptop,HP,2015.0,phone,Apple,2022.0,Tashkent,,
700,701,Null,20,Female,0,+998 76 610 99 89,North Kimberlymouth,ali@gmail..com,1990-07-26 00:00:00,Data Science,110,Pending,15.5,Null,102,2000-08-15 00:00:00,"BROKEN,ADDRESS,DATA,,,","music, want",,,,,,,,,,,,,,,,
701,702,Megan Lester,18,Female,90,+998 10 729 24 81,Port Victoria,Null,1976-05-25 00:00:00,Data Science,67,Pending,3.2,excellent,106,1997-02-17 11:19:00,"BROKEN,ADDRESS,DATA,,,","nor, notice",,,,,,,,,,,,,,,,
702,703,Null,19,Male,55,+998 62 606 38 63,Colemanmouth,Null,1999-10-30 00:00:00,Null,110,Inactive,15.5,excellent,217,1976-10-31 00:00:00,"North Zacharyville 23-kv, dom 2, Tashkent",,,,,,,,,,,,,,,Tashkent,,
703,704,Null,0,Female,90,+998 49 099 94 72,Rogersbury,bkim@hotmail.com,2000-06-10 00:00:00,Data Science,99,Inactive,4.5,Null,246,2015-12-01 10:53:11,"BROKEN,ADDRESS,DATA,,,","create, kind",2.0,2.0,5.0,"management, point",5.0,678.0,589.0,laptop,Dell,2016.0,phone,Xiaomi,2018.0,,,
704,705,Blake Schneider,22,Female,50,+998 16 205 31 11,North Paultown,keith03@hotmail.com,1985-10-08 00:00:00,Data Science,110,Inactive,3.7,excellent,93,2011-02-09 05:02:20,"BROKEN,ADDRESS,DATA,,,","decision, up",,,,,,,,,,,,,,,,
705,706,Jessica Mann,20,Male,96,+998 67 135 33 25,Brookefort,Null,1981-01-01 14:52:58,Data Science,110,Active,15.5,good,264,1988-09-20 12:48:00,"BROKEN,ADDRESS,DATA,,,","side, with",1.0,4.0,5.0,"he, guess",5.0,945.0,417.0,laptop,Dell,2021.0,phone,Apple,2018.0,,,
706,707,Ronald Bowman,18,Female,0,+998 63 790 12 75,Sharonhaven,Null,2022-04-28 03:04:10,Data Science,0,Pending,2.78,Null,243,1997-07-28 01:41:45,"48855 Griffith Flats Apt. 769, Port Lindseymouth","let, option",3.0,3.0,2.0,"painting, tonight",0.0,949.0,1167.0,laptop,Dell,2024.0,phone,Samsung,2019.0,Port Lindseymouth,,48855
707,708,Null,21,Male,70,+998 50 380 16 32,Lake Jonathan,diane10@cook.com,2024-05-20 00:00:00,Null,65,Inactive,2.74,good,72,1987-12-20 00:00:00,"5025 Stephanie Tunnel Apt. 091, Paulbury","your, likely",5.0,2.0,5.0,"senior, now",2.0,1401.0,260.0,laptop,HP,2018.0,phone,Samsung,2019.0,Paulbury,,
708,709,Amanda Cortez,20,Female,89,+998 75 427 68 50,South Jeffrey,ali@gmail..com,2023-08-19 12:39:40,Data Science,91,Inactive,3.7,good,142,2024-04-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","assume, month",4.0,1.0,3.0,"real, bring",1.0,1227.0,875.0,laptop,Lenovo,2020.0,phone,Xiaomi,2022.0,,,
709,710,Amber Brock,20,Unknown,0,Null,Mirandaville,brianbenson@yahoo.com,2022-01-27 16:31:06,Data Science,110,Active,0.0,average,191,1996-12-07 00:00:00,"986 Brown Cliff Apt. 309, New Gregory",,,,,,,,,,,,,,,New Gregory,,
710,711,Null,20,Female,62,Null,West Mark,codycarroll@hotmail.com,2023-05-28 01:51:10,Null,110,Pending,15.5,excellent,95,2024-03-30 06:45:00,"696 Roth Falls Suite 393, Port Joseph","our, thing",2.0,3.0,1.0,"between, information",0.0,888.0,1339.0,laptop,Lenovo,2020.0,phone,Apple,2020.0,Port Joseph,,
711,712,Mr. Timothy Herrera,18,Female,0,+998 16 265 10 50,East Tammy,Null,2022-12-28 14:26:00,Data Science,77,Pending,0.0,good,64,1989-09-30 00:00:00,"Apartment 13, Cobbfort district, Tashkent, UZ, 100837","manage, nature",1.0,5.0,4.0,"score, difference",3.0,640.0,244.0,laptop,Dell,2024.0,phone,Samsung,2018.0,Tashkent,Cobbfort district,100837
712,713,Johnny Alexander,18,Unknown,90,Null,Port Natashastad,ali@gmail..com,1974-03-26 20:31:00,Python,110,Inactive,0.0,excellent,243,1977-08-16 00:00:00,UZ 100627 Tashkent Burkeside,"of, wrong",5.0,2.0,2.0,"everybody, education",0.0,1148.0,817.0,laptop,Lenovo,2015.0,phone,Samsung,2024.0,Tashkent,Burkeside,100627
713,714,Marcus Sanchez,21,Female,90,Null,Lake Jasonmouth,Null,1980-07-14 00:00:00,Null,0,Pending,0.0,excellent,58,2018-11-06 10:50:00,UZ 100938 Tashkent New Aliciaview,"save, beat",1.0,2.0,4.0,"usually, yard",1.0,1394.0,262.0,laptop,HP,2024.0,phone,Xiaomi,2021.0,Tashkent,New Aliciaview,100938
714,715,Brian Payne,18,Male,81,+998 07 853 98 38,New Mary,Null,1991-03-02 00:00:00,Data Science,110,Pending,15.5,average,143,1976-03-03 00:00:00,"26959 Mark Coves Apt. 082, North Thomasberg","PM, toward",4.0,3.0,2.0,"dark, resource",0.0,460.0,662.0,laptop,Dell,2020.0,phone,Apple,2024.0,North Thomasberg,,26959
715,716,Kathy Wright,20,Male,90,Null,West Davidchester,april56@wiggins.info,2022-06-28 00:00:00,Null,111,Active,0.0,excellent,82,1991-04-15 00:00:00,"BROKEN,ADDRESS,DATA,,,","when, avoid",4.0,3.0,5.0,"job, account",0.0,775.0,1043.0,laptop,Dell,2017.0,phone,Samsung,2019.0,,,
716,717,Null,20,Female,0,+998 16 363 95 56,Lake Rebecca,ali@gmail..com,2022-02-05 10:28:02,Data Science,0,Pending,0.0,good,210,2022-10-08 09:16:22,"Apartment 4, South Christopher district, Tashkent, UZ, 100917","to, name",2.0,1.0,3.0,"government, dark",1.0,721.0,1194.0,laptop,Lenovo,2022.0,phone,Xiaomi,2020.0,Tashkent,South Christopher district,100917
717,718,Sara Contreras,18,Unknown,0,+998 39 890 67 41,Port Meganberg,angela79@gmail.com,2022-04-10 14:39:54,Null,110,Pending,0.0,Null,79,1970-08-16 00:00:00,UZ 100007 Tashkent Mclaughlinstad,"foreign, school",3.0,1.0,4.0,"want, business",2.0,409.0,1423.0,laptop,HP,2023.0,phone,Apple,2023.0,Tashkent,Mclaughlinstad,100007
